ym,ver,Q1,Q2,Q3,Q4,Q5
2020-04,v1,,,0.02601139934179118,,
2020-04,v1,,,,0.0228102457171445,
2020-04,v1,,,,,0.027627113952775974
2020-04,v2,0.017143748244615425,,,,
2020-04,v2,,0.014499430896381407,,,
2020-04,v2,,,0.030774379836819587,,
2020-04,v2,,,,0.023547176158832075,
2020-04,v2,,,,,0.025447796288549686
2020-04,v3,0.015496771819740447,,,,
2020-04,v3,,0.017675859678984922,,,
2020-04,v3,,,0.030344964674251938,,
2020-04,v3,,,,0.024325388061869204,
2020-04,v3,,,,,0.023572035070147553
2020-05,v1,0.10700009544426548,,,,
2020-05,v1,,0.06262617534166968,,,
2020-05,v1,,,0.05595120579074225,,
2020-05,v1,,,,0.06029906418060757,
2020-05,v1,,,,,0.06388265487032829
2020-05,v2,0.09997454466873687,,,,
2020-05,v2,,0.05981793875050822,,,
2020-05,v2,,,0.057226253755904975,,
2020-05,v2,,,,0.06934064519809108,
2020-05,v2,,,,,0.06341129397668326
2020-05,v3,0.09548629161297736,,,,
2020-05,v3,,0.06397742047141355,,,
2020-05,v3,,,0.056783378542760235,,
2020-05,v3,,,,0.06687551425459547,
2020-05,v3,,,,,0.06664998503937697
2020-06,v1,0.12409231125291624,,,,
2020-06,v1,,0.14630800693469032,,,
2020-06,v1,,,0.14140082806286067,,
2020-06,v1,,,,0.14191610320951206,
2020-06,v1,,,,,0.13894177631860297
2020-06,v2,0.13707140874771057,,,,
2020-06,v2,,0.13272891024947023,,,
2020-06,v2,,,0.1478213830865414,,
2020-06,v2,,,,0.13993167155267777,
2020-06,v2,,,,,0.13511530711214273
2020-06,v3,0.1401095018154241,,,,
2020-06,v3,,0.13484033244950924,,,
2020-06,v3,,,0.14247138913776144,,
2020-06,v3,,,,0.13792882736149023,
2020-06,v3,,,,,0.13731058488067535
2020-07,v1,0.027547554457438637,,,,
2020-07,v1,,0.04956477719515735,,,
2020-07,v1,,,0.04875192416052845,,
2020-07,v1,,,,0.03831565388425603,
2020-07,v1,,,,,0.02395965129802072
2020-07,v2,0.02783530058461002,,,,
2020-07,v2,,0.04698726632700684,,,
2020-07,v2,,,0.05096274587030581,,
2020-07,v2,,,,0.03671401590011584,
2020-07,v2,,,,,0.02564357697555599
2020-07,v3,0.022873872281110368,,,,
2020-07,v3,,0.04827021991284991,,,
2020-07,v3,,,0.042822345034698804,,
2020-07,v3,,,,0.04560441515800917,
2020-07,v3,,,,,0.028559737989783125
2020-08,v1,-0.06932829071419222,,,,
2020-08,v1,,-0.07281880460158428,,,
2020-08,v1,,,-0.06520635025196776,,
2020-08,v1,,,,-0.06881875214106485,
2020-08,v1,,,,,-0.06200856641698152
2020-08,v2,-0.06433811266390574,,,,
2020-08,v2,,-0.06874534644307086,,,
2020-08,v2,,,-0.0735722755851333,,
2020-08,v2,,,,-0.0680155693901757,
2020-08,v2,,,,,-0.06350166988230792
2020-08,v3,-0.0701705143616685,,,,
2020-08,v3,,-0.06489957931483495,,,
2020-08,v3,,,-0.07110765745768885,,
2020-08,v3,,,,-0.06630689503122465,
2020-08,v3,,,,,-0.06567945488945261
2020-09,v1,0.02308234404293621,,,,
2020-09,v1,,0.001155334004100296,,,
2020-09,v1,,,-0.008555532839408795,,
2020-09,v1,,,,0.0037491160710569644,
2020-09,v1,,,,,0.00473376999378698
2020-09,v2,0.028636834645842945,,,,
2020-09,v2,,0.0007469322881851355,,,
2020-09,v2,,,-0.009459266142999023,,
2020-09,v2,,,,0.0009715647385021838,
2020-09,v2,,,,,0.003268965742940418
2020-09,v3,0.03299087487285459,,,,
2020-09,v3,,-0.00501798965047149,,,
2020-09,v3,,,-0.009578774989009263,,
2020-09,v3,,,,0.005172949673102905,
2020-09,v3,,,,,0.000597971365994915
2020-10,v1,0.005327659493880828,,,,
2020-10,v1,,0.037401258489253145,,,
2020-10,v1,,,0.054160640810921624,,
2020-10,v1,,,,0.047386181628054885,
2020-10,v1,,,,,0.024267802034889194
2020-10,v2,0.00867852183774343,,,,
2020-10,v2,,0.0443654620343947,,,
2020-10,v2,,,0.05416191237807526,,
2020-10,v2,,,,0.03621928570057465,
2020-10,v2,,,,,0.025110403269819243
2020-10,v3,0.0037164639253480817,,,,
2020-10,v3,,0.04980521276469011,,,
2020-10,v3,,,0.04274259254265789,,
2020-10,v3,,,,0.045737396370394534,
2020-10,v3,,,,,0.02654062140078314
2020-11,v1,-0.0030053733752566226,,,,
2020-11,v1,,-0.026274144829424112,,,
2020-11,v1,,,-0.036060109919277744,,
2020-11,v1,,,,-0.039404639366438975,
2020-11,v1,,,,,-0.049923159081116185
2020-11,v2,0.001994727261004476,,,,
2020-11,v2,,-0.032263578681734684,,,
2020-11,v2,,,-0.034133541497607486,,
2020-11,v2,,,,-0.038175487338492645,
2020-11,v2,,,,,-0.052094526478835654
2020-11,v3,0.002053420941296806,,,,
2020-11,v3,,-0.02615736531877885,,,
2020-11,v3,,,-0.04114347620840316,,
2020-11,v3,,,,-0.03918092123234701,
2020-11,v3,,,,,-0.05024742019905363
2020-12,v1,-0.08303971746321485,,,,
2020-12,v1,,-0.0677280778234337,,,
2020-12,v1,,,-0.05952123141056424,,
2020-12,v1,,,,-0.06476958158498514,
2020-12,v1,,,,,-0.07714474121203946
2020-12,v2,-0.08187378146722343,,,,
2020-12,v2,,-0.06557722800475316,,,
2020-12,v2,,,-0.05733071268545787,,
2020-12,v2,,,,-0.06996028172275334,
2020-12,v2,,,,,-0.0774628304594936
2020-12,v3,-0.07856152978260944,,,,
2020-12,v3,,-0.06364609629819108,,,
2020-12,v3,,,-0.06957599320962485,,
2020-12,v3,,,,-0.06687581215471718,
2020-12,v3,,,,,-0.07355804219392623
2021-01,v1,0.016015220724024646,,,,
2021-01,v1,,0.03612010465853966,,,
2021-01,v1,,,0.043124258549587936,,
2021-01,v1,,,,0.03317014441973344,
2021-01,v1,,,,,0.029579145276434477
2021-01,v2,0.017428048973658388,,,,
2021-01,v2,,0.036966858796305464,,,
2021-01,v2,,,0.041884143662086724,,
2021-01,v2,,,,0.03129270387795572,
2021-01,v2,,,,,0.030434656945056662
2021-01,v3,0.01515894460518623,,,,
2021-01,v3,,0.0398999260212774,,,
2021-01,v3,,,0.044860746354624004,,
2021-01,v3,,,,0.029268010158208315,
2021-01,v3,,,,,0.02882273825926608
2021-02,v1,-0.01522265556254632,,,,
2021-02,v1,,0.008386557814707669,,,
2021-02,v1,,,0.029337556682601715,,
2021-02,v1,,,,0.028863687489836774,
2021-02,v1,,,,,0.010622031396019279
2021-02,v2,-0.012804039551360325,,,,
2021-02,v2,,0.015270623540334323,,,
2021-02,v2,,,0.022484956906542394,,
2021-02,v2,,,,0.031900087248213166,
2021-02,v2,,,,,0.005135549676889561
2021-02,v3,-0.0029005936621009252,,,,
2021-02,v3,,0.016233171075538587,,,
2021-02,v3,,,0.014977561688189289,,
2021-02,v3,,,,0.029440060446338477,
2021-02,v3,,,,,0.004236978272653691
2021-03,v1,0.02124476595441377,,,,
2021-03,v1,,-0.008656871096006716,,,
2021-03,v1,,,0.0013090949554317394,,
2021-03,v1,,,,-0.0013019054264114239,
2021-03,v1,,,,,-0.019556132177989672
2021-03,v2,0.011316952974485227,,,,
2021-03,v2,,-0.011646602733296547,,,
2021-03,v2,,,0.004282318009024561,,
2021-03,v2,,,,0.008589093150610178,
2021-03,v2,,,,,-0.019483342891425077
2021-03,v3,2.6919600811302975e-05,,,,
2021-03,v3,,-0.0037352237570306077,,,
2021-03,v3,,,0.01666435629372561,,
2021-03,v3,,,,-0.004933356601632798,
2021-03,v3,,,,,-0.01494213970613463
2021-04,v1,0.08662490143723511,,,,
2021-04,v1,,0.06647688068264945,,,
2021-04,v1,,,0.06551608488816067,,
2021-04,v1,,,,0.06538936212870387,
2021-04,v1,,,,,0.06783613788352398
2021-04,v2,0.08056764435868863,,,,
2021-04,v2,,0.06561406877427395,,,
2021-04,v2,,,0.059549978251450184,,
2021-04,v2,,,,0.06998546393783311,
2021-04,v2,,,,,0.07613357518895573
2021-04,v3,0.08011095033698125,,,,
2021-04,v3,,0.06661143596843666,,,
2021-04,v3,,,0.05754057903170622,,
2021-04,v3,,,,0.07028485211058919,
2021-04,v3,,,,,0.07730547076638163
2021-05,v1,0.03800291281603418,,,,
2021-05,v1,,0.044449639885341466,,,
2021-05,v1,,,0.02980479532173448,,
2021-05,v1,,,,0.03809860587331456,
2021-05,v1,,,,,0.028559769586283267
2021-05,v2,0.031634080712241726,,,,
2021-05,v2,,0.040902352473254674,,,
2021-05,v2,,,0.030799640638699693,,
2021-05,v2,,,,0.030919703894924495,
2021-05,v2,,,,,0.04465994576358736
2021-05,v3,0.0366851140083338,,,,
2021-05,v3,,0.034985370703994156,,,
2021-05,v3,,,0.025594022667970014,,
2021-05,v3,,,,0.03440287252220359,
2021-05,v3,,,,,0.047248343580206395
2021-06,v1,0.08647207130104709,,,,
2021-06,v1,,0.01845741746264836,,,
2021-06,v1,,,-0.007052969220746655,,
2021-06,v1,,,,-0.010907144043574688,
2021-06,v1,,,,,-0.003359601693227573
2021-06,v2,0.07499756037439576,,,,
2021-06,v2,,-0.0022824131083602913,,,
2021-06,v2,,,0.006853501351852237,,
2021-06,v2,,,,0.0073363585395311666,
2021-06,v2,,,,,-0.003268855165234062
2021-06,v3,0.06530680226381974,,,,
2021-06,v3,,0.016803642129277784,,,
2021-06,v3,,,-0.00019836268576245737,,
2021-06,v3,,,,0.002521406220723903,
2021-06,v3,,,,,-0.0007750583310222655
2021-07,v1,0.0695599846999976,,,,
2021-07,v1,,0.07935292728586826,,,
2021-07,v1,,,0.06592132560354395,,
2021-07,v1,,,,0.08692095025369319,
2021-07,v1,,,,,0.0670673373528502
2021-07,v2,0.07136820579266932,,,,
2021-07,v2,,0.07381671134107476,,,
2021-07,v2,,,0.07321342572514461,,
2021-07,v2,,,,0.08921522618055176,
2021-07,v2,,,,,0.06120895615651276
2021-07,v3,0.07105442863834806,,,,
2021-07,v3,,0.07311658076426868,,,
2021-07,v3,,,0.08273160070399686,,
2021-07,v3,,,,0.08110275720309228,
2021-07,v3,,,,,0.06081715788624735
2021-08,v1,-0.03688530351893948,,,,
2021-08,v1,,-0.017136048398086474,,,
2021-08,v1,,,0.009997970471498679,,
2021-08,v1,,,,0.010338723038820418,
2021-08,v1,,,,,-0.02127077716796717
2021-08,v2,-0.02793075861374235,,,,
2021-08,v2,,-0.016678629943051457,,,
2021-08,v2,,,0.0033405683749540976,,
2021-08,v2,,,,-0.0036924892442366263,
2021-08,v2,,,,,-0.00999412614859769
2021-08,v3,-0.033552812381036044,,,,
2021-08,v3,,-0.018204274628644126,,,
2021-08,v3,,,0.009815900511238887,,
2021-08,v3,,,,0.001498704860926963,
2021-08,v3,,,,,-0.014512953937159708
2021-09,v1,-0.04824436800838265,,,,
2021-09,v1,,-0.033050404231914146,,,
2021-09,v1,,,-0.02330620743204706,,
2021-09,v1,,,,-0.024424830032741113,
2021-09,v1,,,,,-0.0348966745150364
2021-09,v2,-0.04824436800838265,,,,
2021-09,v2,,-0.033050404231914146,,,
2021-09,v2,,,-0.022743804873381734,,
2021-09,v2,,,,-0.02498723259140644,
2021-09,v2,,,,,-0.0348966745150364
2021-09,v3,-0.048679069695216244,,,,
2021-09,v3,,-0.031003584782797893,,,
2021-09,v3,,,-0.0264306709506881,,
2021-09,v3,,,,-0.02001902507261804,
2021-09,v3,,,,,-0.037778851817477026
2021-10,v1,0.04880136763684431,,,,
2021-10,v1,,0.0731102057300993,,,
2021-10,v1,,,0.06977466913473145,,
2021-10,v1,,,,0.0712792233233889,
2021-10,v1,,,,,0.11249965503461515
2021-10,v2,0.04765618454901366,,,,
2021-10,v2,,0.07107169222064821,,,
2021-10,v2,,,0.07389866689036978,,
2021-10,v2,,,,0.06684444774920031,
2021-10,v2,,,,,0.11599412945044714
2021-10,v3,0.04680700375732702,,,,
2021-10,v3,,0.07330011957752851,,,
2021-10,v3,,,0.06978431773595879,,
2021-10,v3,,,,0.06989404556214088,
2021-10,v3,,,,,0.11567963422672392
2021-11,v1,0.0042566284891209,,,,
2021-11,v1,,0.05547874643567349,,,
2021-11,v1,,,0.06271601710307656,,
2021-11,v1,,,,0.056824770433238,
2021-11,v1,,,,,0.045612459401621494
2021-11,v2,0.030796679561818998,,,,
2021-11,v2,,0.06332000261508806,,,
2021-11,v2,,,0.054153674820693914,,
2021-11,v2,,,,0.03834749116496939,
2021-11,v2,,,,,0.03824495811013859
2021-11,v3,0.03312352954062608,,,,
2021-11,v3,,0.06295070239803369,,,
2021-11,v3,,,0.05223347597879904,,
2021-11,v3,,,,0.03859636887440471,
2021-11,v3,,,,,0.03795843719320559
2021-12,v1,-0.11644129557870514,,,,
2021-12,v1,,-0.08416099103368196,,,
2021-12,v1,,,-0.07097545198688542,,
2021-12,v1,,,,-0.05722711292459064,
2021-12,v1,,,,,-0.08051070260261926
2021-12,v2,-0.09824665761383758,,,,
2021-12,v2,,-0.07489215482161458,,,
2021-12,v2,,,-0.06912643952226817,,
2021-12,v2,,,,-0.07226124815700641,
2021-12,v2,,,,,-0.094797934480136
2021-12,v3,-0.09767548597691372,,,,
2021-12,v3,,-0.07337829362111836,,,
2021-12,v3,,,-0.06938096787017256,,
2021-12,v3,,,,-0.07342739207726261,
2021-12,v3,,,,,-0.09546208373662378
2022-01,v1,0.06686921800875859,,,,
2022-01,v1,,0.0692220753263906,,,
2022-01,v1,,,0.06374534991856066,,
2022-01,v1,,,,0.05347697773063934,
2022-01,v1,,,,,0.06070507483340833
2022-01,v2,0.06405880304697231,,,,
2022-01,v2,,0.06230390270671573,,,
2022-01,v2,,,0.06576511411115625,,
2022-01,v2,,,,0.05621486068285226,
2022-01,v2,,,,,0.0656829204665273
2022-01,v3,0.06375896994347678,,,,
2022-01,v3,,0.06229130001666307,,,
2022-01,v3,,,0.06325325103061882,,
2022-01,v3,,,,0.0598252772662033,
2022-01,v3,,,,,0.06489753944793387
2022-02,v1,-0.04084002643014496,,,,
2022-02,v1,,-0.023448723051544388,,,
2022-02,v1,,,-0.027441463782474397,,
2022-02,v1,,,,-0.034440210829244276,
2022-02,v1,,,,,-0.024144032229565113
2022-02,v2,-0.02534395423867064,,,,
2022-02,v2,,-0.02158058199401978,,,
2022-02,v2,,,-0.030330677590731374,,
2022-02,v2,,,,-0.042202362499331285,
2022-02,v2,,,,,-0.030856880000220053
2022-02,v3,-0.021784424354131974,,,,
2022-02,v3,,-0.011720569910325863,,,
2022-02,v3,,,-0.03316874805555274,,
2022-02,v3,,,,-0.0508330920091479,
2022-02,v3,,,,,-0.03280762199381465
2022-03,v1,-0.14165418222087384,,,,
2022-03,v1,,-0.13902457693541537,,,
2022-03,v1,,,-0.13893164508861963,,
2022-03,v1,,,,-0.15088402298809356,
2022-03,v1,,,,,-0.17028567536795822
2022-03,v2,-0.13122144389375606,,,,
2022-03,v2,,-0.13392715206091954,,,
2022-03,v2,,,-0.14388626498655555,,
2022-03,v2,,,,-0.1558788389914481,
2022-03,v2,,,,,-0.17587472976054677
2022-03,v3,-0.1327270385713793,,,,
2022-03,v3,,-0.13430357346419924,,,
2022-03,v3,,,-0.1380803921980358,,
2022-03,v3,,,,-0.15467361977344796,
2022-03,v3,,,,,-0.18099404791677123
2022-04,v1,0.12576638804497853,,,,
2022-04,v1,,0.11684926365333381,,,
2022-04,v1,,,0.10357323858269987,,
2022-04,v1,,,,0.08739560189348525,
2022-04,v1,,,,,0.08105693459789631
2022-04,v2,0.12486454172856402,,,,
2022-04,v2,,0.11546804028287144,,,
2022-04,v2,,,0.0957788006564108,,
2022-04,v2,,,,0.09785261741826917,
2022-04,v2,,,,,0.08067742668627836
2022-04,v3,0.10898413872154872,,,,
2022-04,v3,,0.11647792093767673,,,
2022-04,v3,,,0.10037374102279512,,
2022-04,v3,,,,0.10290746715398595,
2022-04,v3,,,,,0.08589815893638725
2022-05,v1,0.09210206692045868,,,,
2022-05,v1,,0.10028321579074762,,,
2022-05,v1,,,0.08763716296632497,,
2022-05,v1,,,,0.06799312959339512,
2022-05,v1,,,,,0.0659730758616825
2022-05,v2,0.08744544092199409,,,,
2022-05,v2,,0.09674515779203935,,,
2022-05,v2,,,0.08724280066218955,,
2022-05,v2,,,,0.07390947231067668,
2022-05,v2,,,,,0.06865250867403072
2022-05,v3,0.08189281918865916,,,,
2022-05,v3,,0.09206771645692438,,,
2022-05,v3,,,0.08990699284673366,,
2022-05,v3,,,,0.07461547112576436,
2022-05,v3,,,,,0.07552040476269467
2022-06,v1,0.04089193466170217,,,,
2022-06,v1,,0.030831963791368017,,,
2022-06,v1,,,0.022990771825836327,,
2022-06,v1,,,,0.02116661929731569,
2022-06,v1,,,,,0.03968753264400733
2022-06,v2,0.043534392828592686,,,,
2022-06,v2,,0.03193133130982577,,,
2022-06,v2,,,0.02049602298880774,,
2022-06,v2,,,,0.023167044386262277,
2022-06,v2,,,,,0.03644003070674106
2022-06,v3,0.03607446546050169,,,,
2022-06,v3,,0.028238500837067044,,,
2022-06,v3,,,0.02542666434955719,,
2022-06,v3,,,,0.027637086973943268,
2022-06,v3,,,,,0.03819210459916034
2022-07,v1,-0.053257644585224494,,,,
2022-07,v1,,-0.029774340045270135,,,
2022-07,v1,,,-0.02927181949034874,,
2022-07,v1,,,,-0.02228532930538708,
2022-07,v1,,,,,-0.029178974399736924
2022-07,v2,-0.05075828061582183,,,,
2022-07,v2,,-0.031698825019093116,,,
2022-07,v2,,,-0.023856636348683503,,
2022-07,v2,,,,-0.023311277365763033,
2022-07,v2,,,,,-0.03414611068213117
2022-07,v3,-0.04451265189643834,,,,
2022-07,v3,,-0.030807985581325303,,,
2022-07,v3,,,-0.024996906794605925,,
2022-07,v3,,,,-0.03265949757730591,
2022-07,v3,,,,,-0.03080164033262658
2022-08,v1,-0.09817361206036232,,,,
2022-08,v1,,-0.09064444658586758,,,
2022-08,v1,,,-0.08267983123540246,,
2022-08,v1,,,,-0.07838907053129905,
2022-08,v1,,,,,-0.08864906051416678
2022-08,v2,-0.09488715664820879,,,,
2022-08,v2,,-0.09340404175960085,,,
2022-08,v2,,,-0.08083382535952631,,
2022-08,v2,,,,-0.07672768852442534,
2022-08,v2,,,,,-0.09268730675627623
2022-08,v3,-0.09202034839607066,,,,
2022-08,v3,,-0.09022666259745493,,,
2022-08,v3,,,-0.08212171177205368,,
2022-08,v3,,,,-0.08103271537998367,
2022-08,v3,,,,,-0.09314206850375455
2022-09,v1,0.040308950466840666,,,,
2022-09,v1,,0.04740395317240217,,,
2022-09,v1,,,0.03922429500631331,,
2022-09,v1,,,,0.03551934289543579,
2022-09,v1,,,,,0.030050843713852173
2022-09,v2,0.035580018523829804,,,,
2022-09,v2,,0.042200039195359765,,,
2022-09,v2,,,0.04182929192351775,,
2022-09,v2,,,,0.03678518364077101,
2022-09,v2,,,,,0.03611123416030447
2022-09,v3,0.028983032601819274,,,,
2022-09,v3,,0.04837310006268915,,,
2022-09,v3,,,0.03828917452439559,,
2022-09,v3,,,,0.03858497238125216,
2022-09,v3,,,,,0.038280867403006125
2022-10,v1,0.055617714898580195,,,,
2022-10,v1,,0.07517014884524023,,,
2022-10,v1,,,0.09226847599971515,,
2022-10,v1,,,,0.08500378772740089,
2022-10,v1,,,,,0.07342916343594143
2022-10,v2,0.05808826959376454,,,,
2022-10,v2,,0.07399506266879578,,,
2022-10,v2,,,0.08718922812865185,,
2022-10,v2,,,,0.08771230850099614,
2022-10,v2,,,,,0.07450442201466957
2022-10,v3,0.05950374185198079,,,,
2022-10,v3,,0.06951005317720783,,,
2022-10,v3,,,0.08806258991055317,,
2022-10,v3,,,,0.08791244070696298,
2022-10,v3,,,,,0.07650046526017314
2022-11,v1,-0.043373669494427246,,,,
2022-11,v1,,-0.03477403232810117,,,
2022-11,v1,,,-0.03639875135606866,,
2022-11,v1,,,,-0.03311687754024904,
2022-11,v1,,,,,-0.04312380571162794
2022-11,v2,-0.04234223795770948,,,,
2022-11,v2,,-0.03019434428503445,,,
2022-11,v2,,,-0.03815177545621635,,
2022-11,v2,,,,-0.0349208726376973,
2022-11,v2,,,,,-0.045180156445678035
2022-11,v3,-0.04185469540513639,,,,
2022-11,v3,,-0.031380975984860296,,,
2022-11,v3,,,-0.03763869537531006,,
2022-11,v3,,,,-0.03641344630502289,
2022-11,v3,,,,,-0.043500915072620994
2022-12,v1,0.08646953701714068,,,,
2022-12,v1,,0.09345622922585983,,,
2022-12,v1,,,0.0798875036159072,,
2022-12,v1,,,,0.08036287404724857,
2022-12,v1,,,,,0.06924103184945674
2022-12,v2,0.07285220474489183,,,,
2022-12,v2,,0.08510317058783806,,,
2022-12,v2,,,0.09061888286102783,,
2022-12,v2,,,,0.08632805530098707,
2022-12,v2,,,,,0.07453218711108738
2022-12,v3,0.07113047735087173,,,,
2022-12,v3,,0.0860854727448736,,,
2022-12,v3,,,0.09070643360240399,,
2022-12,v3,,,,0.08652697387414071,
2022-12,v3,,,,,0.07498733352640981
2023-01,v1,0.01962958217661099,,,,
2023-01,v1,,0.03685225087047493,,,
2023-01,v1,,,0.03852823685023255,,
2023-01,v1,,,,0.03907113708575789,
2023-01,v1,,,,,0.04299484864339181
2023-01,v2,0.025704092105887956,,,,
2023-01,v2,,0.0321772557122568,,,
2023-01,v2,,,0.04253304298528896,,
2023-01,v2,,,,0.03472203267162843,
2023-01,v2,,,,,0.04194483996172469
2023-01,v3,0.02558543139507418,,,,
2023-01,v3,,0.033748844147921,,,
2023-01,v3,,,0.04112638827784358,,
2023-01,v3,,,,0.03430276209936159,
2023-01,v3,,,,,0.04231600831670685
2023-02,v1,0.033729649777921845,,,,
2023-02,v1,,-0.014227396120269204,,,
2023-02,v1,,,-0.025519245119424445,,
2023-02,v1,,,,-0.01961300899824134,
2023-02,v1,,,,,-0.011610399940407417
2023-02,v2,0.042784462333772054,,,,
2023-02,v2,,-0.00993596505801887,,,
2023-02,v2,,,-0.025655707348664392,,
2023-02,v2,,,,-0.024059607629102656,
2023-02,v2,,,,,-0.020373582698406698
2023-02,v3,0.045716817565729324,,,,
2023-02,v3,,-0.008559841193988223,,,
2023-02,v3,,,-0.026572970584270845,,
2023-02,v3,,,,-0.026083072010768555,
2023-02,v3,,,,,-0.021741334177122266
2023-03,v1,-0.04150084492248631,,,,
2023-03,v1,,-0.03610547317810422,,,
2023-03,v1,,,-0.024952991217038062,,
2023-03,v1,,,,-0.011584372605828399,
2023-03,v1,,,,,-0.019330220567684086
2023-03,v2,-0.033059522789330095,,,,
2023-03,v2,,-0.030001155696391186,,,
2023-03,v2,,,-0.027855826271142053,,
2023-03,v2,,,,-0.018611161274022906,
2023-03,v2,,,,,-0.02394985595533477
2023-03,v3,-0.03199618395601396,,,,
2023-03,v3,,-0.028743430272783643,,,
2023-03,v3,,,-0.028384135519654363,,
2023-03,v3,,,,-0.016626868530685363,
2023-03,v3,,,,,-0.027727562446795032
2023-04,v1,0.023487077459126322,,,,
2023-04,v1,,0.006129848223557985,,,
2023-04,v1,,,0.0005426418391407774,,
2023-04,v1,,,,0.00298262007516579,
2023-04,v1,,,,,-0.002811551613730965
2023-04,v2,0.020498441569225038,,,,
2023-04,v2,,0.008696713348836883,,,
2023-04,v2,,,0.0030362020318571398,,
2023-04,v2,,,,0.0022440242481288003,
2023-04,v2,,,,,-0.004138982775466674
2023-04,v3,0.023577964632980265,,,,
2023-04,v3,,0.01506133192100739,,,
2023-04,v3,,,0.0018674927821791208,,
2023-04,v3,,,,-0.0026010734536649,
2023-04,v3,,,,,-0.007568849711093092
2023-05,v1,0.02288592926631972,,,,
2023-05,v1,,0.02445232723150349,,,
2023-05,v1,,,0.028461072387138367,,
2023-05,v1,,,,0.028400226848511557,
2023-05,v1,,,,,0.027924114651968472
2023-05,v2,0.02309391857312963,,,,
2023-05,v2,,0.025158601232558624,,,
2023-05,v2,,,0.028203033940869315,,
2023-05,v2,,,,0.02890120280205751,
2023-05,v2,,,,,0.02676662735017803
2023-05,v3,0.024390112532185593,,,,
2023-05,v3,,0.024450757673092793,,,
2023-05,v3,,,0.027089189797058783,,
2023-05,v3,,,,0.028648950633379317,
2023-05,v3,,,,,0.027542587871948448
2023-06,v1,-0.010440501411950843,,,,
2023-06,v1,,0.024675642030371814,,,
2023-06,v1,,,0.032489768405925865,,
2023-06,v1,,,,0.03319196755572735,
2023-06,v1,,,,,-0.008723571255091732
2023-06,v2,0.014913037402005995,,,,
2023-06,v2,,0.023219745808096808,,,
2023-06,v2,,,0.029730742941987357,,
2023-06,v2,,,,0.01584390130179253,
2023-06,v2,,,,,-0.012544238033844584
2023-06,v3,0.008097689645126638,,,,
2023-06,v3,,0.026700868579066797,,,
2023-06,v3,,,0.02278540821929515,,
2023-06,v3,,,,0.023571128375754473,
2023-06,v3,,,,,-0.009985951467469986
2023-07,v1,-0.03823524062290997,,,,
2023-07,v1,,-0.04754416441487838,,,
2023-07,v1,,,-0.04176086660906184,,
2023-07,v1,,,,-0.03903543944555411,
2023-07,v1,,,,,-0.03222347001280902
2023-07,v2,-0.0521021896413001,,,,
2023-07,v2,,-0.041969994095099925,,,
2023-07,v2,,,-0.03994319397432917,,
2023-07,v2,,,,-0.040665697663231595,
2023-07,v2,,,,,-0.02411810573125253
2023-07,v3,-0.05127055047497039,,,,
2023-07,v3,,-0.041197217099709846,,,
2023-07,v3,,,-0.037795098136130564,,
2023-07,v3,,,,-0.04017439661002524,
2023-07,v3,,,,,-0.02836191878437729
2023-08,v1,-0.01368678945581302,,,,
2023-08,v1,,-0.000662589806052824,,,
2023-08,v1,,,0.002437997126646199,,
2023-08,v1,,,,0.0073834146440658706,
2023-08,v1,,,,,-0.002559057179649456
2023-08,v2,-0.012028199632755048,,,,
2023-08,v2,,0.0006708107535136448,,,
2023-08,v2,,,0.0037834465111786274,,
2023-08,v2,,,,0.007280438969876775,
2023-08,v2,,,,,-0.006791755957143229
2023-08,v3,-0.008897908540491276,,,,
2023-08,v3,,-0.0015714701691361777,,,
2023-08,v3,,,0.010185377759322102,,
2023-08,v3,,,,-0.0004079710842419821,
2023-08,v3,,,,,-0.006407535084019727
2023-09,v1,-0.008828714118260212,,,,
2023-09,v1,,-0.007421092163117801,,,
2023-09,v1,,,-0.00013683149661549958,,
2023-09,v1,,,,-0.010224852950937514,
2023-09,v1,,,,,-0.012311886825472563
2023-09,v2,-0.00025268182615833406,,,,
2023-09,v2,,-0.0038324284832968315,,,
2023-09,v2,,,-0.005649791240487845,,
2023-09,v2,,,,-0.014850654576507492,
2023-09,v2,,,,,-0.014337821427953083
2023-09,v3,0.0011851780101095157,,,,
2023-09,v3,,-0.00201957614466615,,,
2023-09,v3,,,-0.009768119951389964,,
2023-09,v3,,,,-0.016533266911311,
2023-09,v3,,,,,-0.011787592557145989
2023-10,v1,0.03735669950244234,,,,
2023-10,v1,,0.04442194178434482,,,
2023-10,v1,,,0.032631600216973145,,
2023-10,v1,,,,0.030784449972088918,
2023-10,v1,,,,,0.03490125090179475
2023-10,v2,0.03518507864801215,,,,
2023-10,v2,,0.04336962299604247,,,
2023-10,v2,,,0.03212712049054687,,
2023-10,v2,,,,0.032238162683449964,
2023-10,v2,,,,,0.03717651505115233
2023-10,v3,0.038352113610449615,,,,
2023-10,v3,,0.04151054621556296,,,
2023-10,v3,,,0.034896987171075484,,
2023-10,v3,,,,0.030198853552363125,
2023-10,v3,,,,,0.03513258489487542
2023-11,v1,-0.015725829467435278,,,,
2023-11,v1,,-0.018311568011420764,,,
2023-11,v1,,,-0.022009040348580693,,
2023-11,v1,,,,-0.016650171530854078,
2023-11,v1,,,,,-0.022318847796358295
2023-11,v2,-0.014236604801805988,,,,
2023-11,v2,,-0.019028046990647914,,,
2023-11,v2,,,-0.017845992461576747,,
