净值日期,每万份收益,7日年化收益率,申购状态,赎回状态
2025-06-13,0.3274,1.177,开放申购,开放赎回
2025-06-14,0.3036,1.17,开放申购,开放赎回
2025-06-15,0.3036,1.163,开放申购,开放赎回
2025-06-16,0.3245,1.16,开放申购,开放赎回
2025-06-17,0.3099,1.152,开放申购,开放赎回
2025-06-18,0.3086,1.146,开放申购,开放赎回
2025-06-19,0.3042,1.144,开放申购,开放赎回
2025-06-20,0.3579,1.16,开放申购,开放赎回
2025-06-21,0.2995,1.158,开放申购,开放赎回
2025-06-22,0.2993,1.156,开放申购,开放赎回
2025-06-23,0.3395,1.164,开放申购,开放赎回
2025-06-24,0.3594,1.19,开放申购,开放赎回
2025-06-25,0.3389,1.206,开放申购,开放赎回
2025-06-26,0.346,1.228,开放申购,开放赎回
2025-06-27,0.3212,1.208,开放申购,开放赎回
2025-06-28,0.308,1.213,开放申购,开放赎回
2025-06-29,0.308,1.218,开放申购,开放赎回
2025-06-30,0.3298,1.212,开放申购,开放赎回
2025-07-01,0.3244,1.194,开放申购,开放赎回
2025-07-02,0.3047,1.176,开放申购,开放赎回
2025-07-03,0.297,1.15,开放申购,开放赎回
2025-07-04,0.2902,1.134,开放申购,开放赎回
2025-07-05,0.2901,1.124,开放申购,开放赎回
2025-07-06,0.2901,1.115,开放申购,开放赎回
2025-07-07,0.2886,1.093,开放申购,开放赎回
2025-07-08,0.2909,1.075,开放申购,开放赎回
2025-07-09,0.2823,1.064,开放申购,开放赎回
2025-07-10,0.2988,1.065,开放申购,开放赎回
2025-07-11,0.2969,1.068,开放申购,开放赎回
2025-07-12,0.281,1.063,开放申购,开放赎回
2025-07-13,0.2809,1.059,开放申购,开放赎回
2025-07-14,0.2751,1.051,开放申购,开放赎回
2025-07-15,0.2983,1.055,开放申购,开放赎回
2025-07-16,0.2844,1.056,开放申购,开放赎回
2025-07-17,0.3024,1.058,开放申购,开放赎回
2025-07-18,0.3154,1.068,开放申购,开放赎回
2025-07-19,0.2814,1.068,开放申购,开放赎回
2025-07-20,0.2813,1.068,开放申购,开放赎回
2025-07-21,0.3166,1.09,开放申购,开放赎回
2025-07-22,0.3074,1.095,开放申购,开放赎回
2025-07-23,0.2907,1.098,开放申购,开放赎回
2025-07-24,0.2942,1.094,开放申购,开放赎回
2025-07-25,0.3025,1.087,开放申购,开放赎回
2025-07-26,0.2815,1.087,开放申购,开放赎回
2025-07-27,0.2814,1.087,开放申购,开放赎回
2025-07-28,0.2892,1.073,开放申购,开放赎回
2025-07-29,0.2846,1.061,开放申购,开放赎回
2025-07-30,0.2786,1.055,开放申购,开放赎回
2025-07-31,0.2771,1.046,开放申购,开放赎回
2025-08-01,0.292,1.04,开放申购,开放赎回
2025-08-02,0.2822,1.04,开放申购,开放赎回
2025-08-03,0.2822,1.041,开放申购,开放赎回
2025-08-04,0.2911,1.042,开放申购,开放赎回
2025-08-05,0.2905,1.045,开放申购,开放赎回
2025-08-06,0.2869,1.049,开放申购,开放赎回
2025-08-07,0.2881,1.055,开放申购,开放赎回
2025-08-08,0.2835,1.051,开放申购,开放赎回
2025-08-09,0.2768,1.048,开放申购,开放赎回
2025-08-10,0.2768,1.045,开放申购,开放赎回
2025-08-11,0.3037,1.052,开放申购,开放赎回
2025-08-12,0.3176,1.066,开放申购,开放赎回
2025-08-13,0.2824,1.064,开放申购,开放赎回
2025-08-14,0.3131,1.077,开放申购,开放赎回
2025-08-15,0.3361,1.104,开放申购,开放赎回
2025-08-16,0.2769,1.104,开放申购,开放赎回
2025-08-17,0.2769,1.105,开放申购,开放赎回
2025-08-18,0.2948,1.1,开放申购,开放赎回
2025-08-19,0.3483,1.116,开放申购,开放赎回
2025-08-20,0.3654,1.16,开放申购,开放赎回
2025-08-21,0.283,1.144,开放申购,开放赎回
2025-08-22,0.3377,1.145,开放申购,开放赎回
2025-08-23,0.2779,1.145,开放申购,开放赎回
2025-08-24,0.2778,1.146,开放申购,开放赎回
2025-08-25,0.2935,1.145,开放申购,开放赎回
2025-08-26,0.3019,1.121,开放申购,开放赎回
2025-08-27,0.3016,1.087,开放申购,开放赎回
2025-08-28,0.2838,1.087,开放申购,开放赎回
2025-08-29,0.2865,1.06,开放申购,开放赎回
2025-08-30,0.2782,1.061,开放申购,开放赎回
2025-08-31,0.2781,1.061,开放申购,开放赎回
2025-09-01,0.2909,1.059,开放申购,开放赎回
2025-09-02,0.2781,1.047,开放申购,开放赎回
2025-09-03,0.2774,1.034,开放申购,开放赎回
2025-09-04,0.2815,1.033,开放申购,开放赎回
2025-09-05,0.2853,1.032,开放申购,开放赎回
2025-09-06,0.2734,1.03,开放申购,开放赎回
2025-09-07,0.2734,1.027,开放申购,开放赎回
2025-09-08,0.2877,1.026,开放申购,开放赎回
2025-09-09,0.2881,1.031,开放申购,开放赎回
2025-09-10,0.271,1.027,开放申购,开放赎回
2025-09-11,0.2703,1.022,开放申购,开放赎回
2025-09-12,0.2993,1.029,开放申购,开放赎回
2025-09-13,0.2688,1.026,开放申购,开放赎回
2025-09-14,0.2688,1.024,开放申购,开放赎回
2025-09-15,0.394,1.08,开放申购,开放赎回
2025-09-16,0.2801,1.076,开放申购,开放赎回
2025-09-17,0.2717,1.076,开放申购,开放赎回
2025-09-18,0.2757,1.079,开放申购,开放赎回
2025-09-19,0.2889,1.074,开放申购,开放赎回
2025-09-20,0.2679,1.073,开放申购,开放赎回
2025-09-21,0.2679,1.073,开放申购,开放赎回
2025-09-22,0.294,1.02,开放申购,开放赎回
2025-09-23,0.273,1.016,开放申购,开放赎回
2025-09-24,0.2982,1.03,开放申购,开放赎回
2025-09-25,0.2967,1.041,开放申购,开放赎回
2025-09-26,0.3161,1.056,开放申购,开放赎回
2025-09-27,0.2867,1.065,开放申购,开放赎回
2025-09-28,0.2912,1.078,开放申购,开放赎回
2025-09-29,0.2908,1.076,开放申购,开放赎回
2025-09-30,0.2965,1.088,开放申购,开放赎回
2025-10-01,0.2865,1.082,开放申购,开放赎回
2025-10-02,0.2865,1.077,开放申购,开放赎回
2025-10-03,0.2865,1.061,开放申购,开放赎回
2025-10-04,0.2865,1.061,开放申购,开放赎回
2025-10-05,0.2865,1.059,开放申购,开放赎回
2025-10-06,0.2865,1.056,开放申购,开放赎回
2025-10-07,0.2864,1.051,开放申购,开放赎回
2025-10-08,0.2864,1.051,开放申购,开放赎回
2025-10-09,0.284,1.05,开放申购,开放赎回
2025-10-10,0.2868,1.05,开放申购,开放赎回
2025-10-11,0.2867,1.05,开放申购,开放赎回
2025-10-12,0.28,1.047,开放申购,开放赎回
2025-10-13,0.2866,1.047,开放申购,开放赎回
2025-10-14,0.3008,1.054,开放申购,开放赎回
2025-10-15,0.2992,1.061,开放申购,开放赎回
2025-10-16,0.2723,1.055,开放申购,开放赎回
2025-10-17,0.303,1.063,开放申购,开放赎回
2025-10-18,0.269,1.054,开放申购,开放赎回
2025-10-19,0.2688,1.048,开放申购,开放赎回
2025-10-20,0.3057,1.058,开放申购,开放赎回
2025-10-21,0.3108,1.063,开放申购,开放赎回
2025-10-22,0.2983,1.063,开放申购,开放赎回
2025-10-23,0.2797,1.067,开放申购,开放赎回
2025-10-24,0.2843,1.057,开放申购,开放赎回
2025-10-25,0.2655,1.055,开放申购,开放赎回
2025-10-26,0.2654,1.053,开放申购,开放赎回
2025-10-27,0.2903,1.045,开放申购,开放赎回
2025-10-28,0.2847,1.032,开放申购,开放赎回
2025-10-29,0.2804,1.022,开放申购,开放赎回
2025-10-30,0.2714,1.018,开放申购,开放赎回
2025-10-31,0.2858,1.019,开放申购,开放赎回
2025-11-01,0.2702,1.021,开放申购,开放赎回
2025-11-02,0.2701,1.023,开放申购,开放赎回
2025-11-03,0.3029,1.03,开放申购,开放赎回
2025-11-04,0.2701,1.022,开放申购,开放赎回
2025-11-05,0.2675,1.016,开放申购,开放赎回
2025-11-06,0.2687,1.014,开放申购,开放赎回
2025-11-07,0.2825,1.012,开放申购,开放赎回
2025-11-08,0.2632,1.009,开放申购,开放赎回
2025-11-09,0.263,1.005,开放申购,开放赎回
2025-11-10,0.3106,1.009,开放申购,开放赎回
2025-11-11,0.3242,1.038,开放申购,开放赎回
2025-11-12,0.2655,1.037,开放申购,开放赎回
2025-11-13,0.272,1.038,开放申购,开放赎回
2025-11-14,0.2649,1.029,开放申购,开放赎回
2025-11-15,0.2645,1.03,开放申购,开放赎回
2025-11-16,0.2644,1.03,开放申购,开放赎回
2025-11-17,0.282,1.015,开放申购,开放赎回
2025-11-18,0.3041,1.005,开放申购,开放赎回
2025-11-19,0.2877,1.016,开放申购,开放赎回
2025-11-20,0.2727,1.017,开放申购,开放赎回
2025-11-21,0.2884,1.029,开放申购,开放赎回
2025-11-22,0.2663,1.03,开放申购,开放赎回
2025-11-23,0.2662,1.031,开放申购,开放赎回
2025-11-24,0.274,1.027,开放申购,开放赎回
2025-11-25,0.272,1.01,开放申购,开放赎回
2025-11-26,0.2777,1.005,开放申购,开放赎回
2025-11-27,0.2708,1.004,开放申购,开放赎回
2025-11-28,0.2885,1.004,开放申购,开放赎回
2025-11-29,0.267,1.004,开放申购,开放赎回
2025-11-30,0.2669,1.005,开放申购,开放赎回
2025-12-01,0.2739,1.004,开放申购,开放赎回
2025-12-02,0.2744,1.006,开放申购,开放赎回
2025-12-03,0.2695,1.001,开放申购,开放赎回
2025-12-04,0.2709,1.001,开放申购,开放赎回
2025-12-05,0.2921,1.003,开放申购,开放赎回
2025-12-06,0.2665,1.003,开放申购,开放赎回
2025-12-07,0.2665,1.003,开放申购,开放赎回
2025-12-08,0.2727,1.002,开放申购,开放赎回
2025-12-09,0.2785,1.004,开放申购,开放赎回
2025-12-10,0.2716,1.006,开放申购,开放赎回
2025-12-11,0.2733,1.007,开放申购,开放赎回
2025-12-12,0.2884,1.005,开放申购,开放赎回
2025-12-13,0.269,1.006,开放申购,开放赎回
2025-12-14,0.269,1.007,开放申购,开放赎回
2025-12-15,0.2815,1.012,开放申购,开放赎回
2025-12-16,0.2817,1.014,开放申购,开放赎回
2025-12-17,0.2746,1.015,开放申购,开放赎回
2025-12-18,0.2837,1.021,开放申购,开放赎回
2025-12-19,0.2942,1.024,开放申购,开放赎回
2025-12-20,0.2726,1.026,开放申购,开放赎回
2025-12-21,0.2727,1.028,开放申购,开放赎回
2025-12-22,0.2904,1.032,开放申购,开放赎回
2025-12-23,0.2955,1.04,开放申购,开放赎回
2025-12-24,0.2746,1.04,开放申购,开放赎回
2025-12-25,0.2839,1.04,开放申购,开放赎回
2025-12-26,0.2908,1.038,开放申购,开放赎回
2025-12-27,0.2802,1.042,开放申购,开放赎回
2025-12-28,0.2802,1.046,开放申购,开放赎回
2025-12-29,0.2825,1.042,开放申购,开放赎回
2025-12-30,0.287,1.037,开放申购,开放赎回
2025-12-31,0.2918,1.046,开放申购,开放赎回
2026-01-01,0.2842,1.047,开放申购,开放赎回
2026-01-02,0.2842,1.043,开放申购,开放赎回
2026-01-03,0.2842,1.045,开放申购,开放赎回
2026-01-04,0.2842,1.047,开放申购,开放赎回
2026-01-05,0.2851,1.049,开放申购,开放赎回
2026-01-06,0.2801,1.045,开放申购,开放赎回
2026-01-07,0.2784,1.038,开放申购,开放赎回
2026-01-08,0.2739,1.033,开放申购,开放赎回
2026-01-09,0.2778,1.029,开放申购,开放赎回
2026-01-10,0.2701,1.022,开放申购,开放赎回
2026-01-11,0.27,1.014,开放申购,开放赎回
2026-01-12,0.2719,1.007,开放申购,开放赎回
2026-01-13,0.2688,1.001,开放申购,开放赎回
2026-01-14,0.2803,1.002,开放申购,开放赎回
2026-01-15,0.2752,1.003,开放申购,开放赎回
2026-01-16,0.2802,1.004,开放申购,开放赎回
2026-01-17,0.2687,1.004,开放申购,开放赎回
2026-01-18,0.2687,1.003,开放申购,开放赎回
2026-01-19,0.2719,1.003,开放申购,开放赎回
2026-01-20,0.2672,1.002,开放申购,开放赎回
2026-01-21,0.2811,1.002,开放申购,开放赎回
2026-01-22,0.2765,1.003,开放申购,开放赎回
2026-01-23,0.2822,1.004,开放申购,开放赎回
2026-01-24,0.2677,1.004,开放申购,开放赎回
2026-01-25,0.2676,1.003,开放申购,开放赎回
2026-01-26,0.2691,1.002,开放申购,开放赎回
2026-01-27,0.2692,1.003,开放申购,开放赎回
2026-01-28,0.2771,1.001,开放申购,开放赎回
2026-01-29,0.2766,1.001,开放申购,开放赎回
2026-01-30,0.2837,1.001,开放申购,开放赎回
2026-01-31,0.2667,1.001,开放申购,开放赎回
2026-02-01,0.2667,1.0,开放申购,开放赎回
2026-02-02,0.27,1.001,开放申购,开放赎回
2026-02-03,0.2699,1.001,开放申购,开放赎回
2026-02-04,0.2756,1.0,开放申购,开放赎回
2026-02-05,0.2769,1.001,开放申购,开放赎回
2026-02-06,0.2882,1.003,开放申购,开放赎回
2026-02-07,0.2654,1.002,开放申购,开放赎回
2026-02-08,0.2653,1.002,开放申购,开放赎回
2026-02-09,0.2813,1.008,开放申购,开放赎回
2026-02-10,0.2788,1.012,开放申购,开放赎回
2026-02-11,0.2653,1.007,开放申购,开放赎回
2026-02-12,0.545,1.148,开放申购,开放赎回
2026-02-13,0.2735,1.14,开放申购,开放赎回
2026-02-14,0.2731,1.144,开放申购,开放赎回
2026-02-15,0.273,1.148,开放申购,开放赎回
2026-02-16,0.273,1.144,开放申购,开放赎回
2026-02-17,0.273,1.141,开放申购,开放赎回
2026-02-18,0.273,1.145,开放申购,开放赎回
2026-02-19,0.273,1.002,开放申购,开放赎回
2026-02-20,0.273,1.001,开放申购,开放赎回
2026-02-21,0.273,1.001,开放申购,开放赎回
2026-02-22,0.273,1.001,开放申购,开放赎回
2026-02-23,0.273,1.001,开放申购,开放赎回
2026-02-24,0.2744,1.002,开放申购,开放赎回
2026-02-25,0.2793,1.005,开放申购,开放赎回
2026-02-26,0.2692,1.003,开放申购,开放赎回
2026-02-27,0.2785,1.006,开放申购,开放赎回
2026-02-28,0.2684,1.004,开放申购,开放赎回
2026-03-01,0.267,1.001,开放申购,开放赎回
2026-03-02,0.2734,1.001,开放申购,开放赎回
2026-03-03,0.2747,1.001,开放申购,开放赎回
2026-03-04,0.2783,1.001,开放申购,开放赎回
2026-03-05,0.2741,1.003,开放申购,开放赎回
2026-03-06,0.2806,1.004,开放申购,开放赎回
2026-03-07,0.2648,1.002,开放申购,开放赎回
2026-03-08,0.2648,1.001,开放申购,开放赎回
2026-03-09,0.273,1.001,开放申购,开放赎回
2026-03-10,0.2753,1.001,开放申购,开放赎回
2026-03-11,0.2771,1.001,开放申购,开放赎回
2026-03-12,0.2732,1.0,开放申购,开放赎回
2026-03-13,0.2864,1.003,开放申购,开放赎回
2026-03-14,0.2625,1.002,开放申购,开放赎回
2026-03-15,0.2624,1.001,开放申购,开放赎回
2026-03-16,0.274,1.001,开放申购,开放赎回
2026-03-17,0.2749,1.001,开放申购,开放赎回
2026-03-18,0.2763,1.001,开放申购,开放赎回
2026-03-19,0.273,1.001,开放申购,开放赎回
2026-03-20,0.2966,1.006,开放申购,开放赎回
2026-03-21,0.2586,1.004,开放申购,开放赎回
2026-03-22,0.2586,1.002,开放申购,开放赎回
2026-03-23,0.2725,1.001,开放申购,开放赎回
2026-03-24,0.2737,1.001,开放申购,开放赎回
2026-03-25,0.2812,1.003,开放申购,开放赎回
2026-03-26,0.2767,1.005,开放申购,开放赎回
2026-03-27,0.29,1.002,开放申购,开放赎回
2026-03-28,0.2578,1.001,开放申购,开放赎回
2026-03-29,0.2578,1.001,开放申购,开放赎回
2026-03-30,0.2716,1.0,开放申购,开放赎回
2026-03-31,0.2747,1.001,开放申购,开放赎回
2026-04-01,0.2817,1.001,开放申购,开放赎回
2026-04-02,0.2755,1.0,开放申购,开放赎回
2026-04-03,0.3339,1.024,开放申购,开放赎回
2026-04-04,0.2545,1.022,开放申购,开放赎回
2026-04-05,0.2545,1.02,开放申购,开放赎回
2026-04-06,0.2545,1.011,开放申购,开放赎回
2026-04-07,0.2724,1.01,开放申购,开放赎回
2026-04-08,0.2638,1.0,开放申购,开放赎回
2026-04-09,0.2773,1.001,开放申购,开放赎回
2026-04-10,0.3401,1.005,开放申购,开放赎回
2026-04-11,0.2528,1.004,开放申购,开放赎回
2026-04-12,0.2528,1.003,开放申购,开放赎回
2026-04-13,0.2635,1.008,开放申购,开放赎回
2026-04-14,0.2632,1.003,开放申购,开放赎回
2026-04-15,0.2598,1.001,开放申购,开放赎回
2026-04-16,0.2766,1.0,开放申购,开放赎回
2026-04-17,0.3523,1.007,开放申购,开放赎回
2026-04-18,0.2468,1.004,开放申购,开放赎回
2026-04-19,0.2467,1.0,开放申购,开放赎回
2026-04-20,0.2646,1.001,开放申购,开放赎回
2026-04-21,0.2628,1.001,开放申购,开放赎回
2026-04-22,0.2605,1.001,开放申购,开放赎回
2026-04-23,0.2758,1.001,开放申购,开放赎回
2026-04-24,0.3556,1.002,开放申购,开放赎回
2026-04-25,0.245,1.001,开放申购,开放赎回
2026-04-26,0.245,1.001,开放申购,开放赎回
2026-04-27,0.2915,1.015,开放申购,开放赎回
2026-04-28,0.289,1.028,开放申购,开放赎回
2026-04-29,0.2904,1.044,开放申购,开放赎回
2026-04-30,0.3047,1.059,开放申购,开放赎回
2026-05-01,0.2431,1.0,开放申购,开放赎回
2026-05-02,0.2431,0.999,开放申购,开放赎回
2026-05-03,0.2431,0.998,开放申购,开放赎回
2026-05-04,0.2431,0.973,开放申购,开放赎回
2026-05-05,0.2431,0.949,开放申购,开放赎回
2026-05-06,0.2428,0.924,开放申购,开放赎回
2026-05-07,0.2416,0.89,开放申购,开放赎回
2026-05-08,0.2407,0.889,开放申购,开放赎回
2026-05-09,0.2408,0.888,开放申购,开放赎回
2026-05-10,0.2408,0.887,开放申购,开放赎回
2026-05-11,0.2397,0.885,开放申购,开放赎回
2026-05-12,0.2391,0.883,开放申购,开放赎回
2026-05-13,0.2395,0.881,开放申购,开放赎回
2026-05-14,0.2375,0.879,开放申购,开放赎回
2026-05-15,0.2358,0.876,开放申购,开放赎回
2026-05-16,0.2359,0.874,开放申购,开放赎回
2026-05-17,0.2359,0.871,开放申购,开放赎回
2026-05-18,0.2352,0.869,开放申购,开放赎回
2026-05-19,0.235,0.867,开放申购,开放赎回
2026-05-20,0.2356,0.865,开放申购,开放赎回
2026-05-21,0.2513,0.872,开放申购,开放赎回
2026-05-22,0.2405,0.874,开放申购,开放赎回
2026-05-23,0.2329,0.873,开放申购,开放赎回
2026-05-24,0.2329,0.871,开放申购,开放赎回
2026-05-25,0.2323,0.87,开放申购,开放赎回
2026-05-26,0.2322,0.868,开放申购,开放赎回
2026-05-27,0.2415,0.871,开放申购,开放赎回
2026-05-28,0.2458,0.868,开放申购,开放赎回
2026-05-29,0.2375,0.867,开放申购,开放赎回
2026-05-30,0.2324,0.866,开放申购,开放赎回
2026-05-31,0.2324,0.866,开放申购,开放赎回
2026-06-01,0.2308,0.865,开放申购,开放赎回
2026-06-02,0.2305,0.865,开放申购,开放赎回
2026-06-03,0.2306,0.859,开放申购,开放赎回
2026-06-04,0.2306,0.851,开放申购,开放赎回
2026-06-05,0.2308,0.847,开放申购,开放赎回
2026-06-06,0.2307,0.846,开放申购,开放赎回
2026-06-07,0.2307,0.845,开放申购,开放赎回
2026-06-08,0.2282,0.844,开放申购,开放赎回
2026-06-09,0.2247,0.841,开放申购,开放赎回
2026-06-10,0.231,0.841,开放申购,开放赎回
2026-06-11,0.221,0.836,开放申购,开放赎回
2026-06-12,0.2304,0.836,开放申购,开放赎回
2026-06-13,0.2346,0.838,开放申购,开放赎回
2026-06-14,0.2346,0.84,开放申购,开放赎回
2026-06-15,0.2247,0.838,开放申购,开放赎回
2026-06-16,0.2225,0.837,开放申购,开放赎回
2026-06-17,0.2193,0.831,开放申购,开放赎回
2026-06-18,0.2266,0.834,开放申购,开放赎回
2026-06-19,0.2377,0.838,开放申购,开放赎回
2026-06-20,0.2377,0.839,开放申购,开放赎回
2026-06-21,0.2378,0.841,开放申购,开放赎回
2026-06-22,0.2355,0.847,开放申购,开放赎回
2026-06-23,0.2374,0.855,开放申购,开放赎回
2026-06-24,0.223,0.857,开放申购,开放赎回
2026-06-25,0.2287,0.858,开放申购,开放赎回
2026-06-26,0.2398,0.859,开放申购,开放赎回
2026-06-27,0.2425,0.861,开放申购,开放赎回
2026-06-28,0.2424,0.864,开放申购,开放赎回
2026-06-29,0.2425,0.867,开放申购,开放赎回
2026-06-30,0.2462,0.872,开放申购,开放赎回
2026-07-01,0.24,0.881,开放申购,开放赎回
2026-07-02,0.2387,0.886,开放申购,开放赎回
2026-07-03,0.238,0.885,开放申购,开放赎回
